dataset,row_index,column,value,value_dtype,match_type
constituency_analysis,24,candidates,"[{'fullName': 'แอนศิริ วลัยกนก', 'totalVotes': 33581, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.470Z', 'percent': 43.45, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'กิตติพล รวยฟูพันธ์', 'totalVotes': 20596, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.685Z', 'percent': 26.65, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'เจริญศักดิ์ มณีรัตนสุบรรณ', 'totalVotes': 9698, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 12.55, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
constituency_analysis,27,candidates,"[{'fullName': 'ชลณัฏฐ์ โกยกุล', 'totalVotes': 37355, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 52.47, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'มัญดา อัฐจินดา', 'totalVotes': 10169, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 14.28, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'สุวัฒน์ ม่วงศิริ', 'totalVotes': 9574, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 13.45, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
constituency_analysis,31,candidates,"[{'fullName': 'ปวิตรา จิตตกิจ', 'totalVotes': 36963, 'candidateNumber': 15, 'updatedAt': '2026-02-07T16:49:15.052Z', 'percent': 46.17, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ศุภิกา พัฒน์ธนันภู', 'totalVotes': 12436, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 15.53, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'วิสวัส ทองธีรภาพ', 'totalVotes': 10940, 'candidateNumber': 14, 'updatedAt': '2026-02-07T16:49:15.052Z', 'percent': 13.67, 'rank': 3, 'party': {'code': '27', 'color': '#70c0fd', 'name': 'พรรคประชาธิปัตย์'}}]",str,text_contains_67
constituency_analysis,33,candidates,"[{'fullName': 'พนิดา มงคลสวัสดิ์', 'totalVotes': 41275, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.175Z', 'percent': 49.74, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'อัครวัฒน์ อัศวเหม', 'totalVotes': 22508, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 27.12, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'แพรวพรรณ พุกพิบูลย์', 'totalVotes': 11738, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.685Z', 'percent': 14.14, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
constituency_analysis,36,candidates,"[{'fullName': 'ชนสิษฎ์ ยอดฉิม', 'totalVotes': 43764, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.598Z', 'percent': 52.44, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'กรวัฒน์ หันประดิษฐ์', 'totalVotes': 14169, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:11.851Z', 'percent': 16.98, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'พิมพ์พรรณ พึ่งบุญ', 'totalVotes': 13817, 'candidateNumber': 9, 'updatedAt': '2026-02-07T16:49:14.267Z', 'percent': 16.56, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
constituency_analysis,42,candidates,"[{'fullName': 'ปัญญารัตน์ นันทภูษิตานนท์', 'totalVotes': 35675, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.470Z', 'percent': 46.82, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'เฉลิมพล นิยมสินธุ์', 'totalVotes': 18844, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:08.063Z', 'percent': 24.73, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ภาณุพงศ์ ทรงวัชราภรณ์', 'totalVotes': 10142, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 13.31, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
constituency_analysis,48,candidates,"[{'fullName': 'นนท์ ไพศาลลิ้มเจริญกิจ', 'totalVotes': 36749, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.314Z', 'percent': 40.73, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'อดุล จันทร์แก้ว', 'totalVotes': 27663, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.175Z', 'percent': 30.66, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'จำลอง ขำสา', 'totalVotes': 9023, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.180Z', 'percent': 10, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
constituency_analysis,49,candidates,"[{'fullName': 'เจษฎา ดนตรีเสนาะ', 'totalVotes': 30452, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.376Z', 'percent': 34.01, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'สุรพงษ์ อึ้งอัมพรวิไล', 'totalVotes': 23490, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 26.23, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'นพพร ขาวขำ', 'totalVotes': 23271, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.703Z', 'percent': 25.99, 'rank': 3, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}]",str,text_contains_67
constituency_analysis,58,candidates,"[{'fullName': 'นพ ชีวานันท์', 'totalVotes': 51200, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:13.129Z', 'percent': 56.73, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ชริน วงศ์พันธ์เที่ยง', 'totalVotes': 24678, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.314Z', 'percent': 27.34, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'วุฒิพงษ์ พวงทอง', 'totalVotes': 8589, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.538Z', 'percent': 9.52, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
constituency_analysis,63,candidates,"[{'fullName': 'กรวีร์ ปริศนานันทกุล', 'totalVotes': 57385, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.703Z', 'percent': 75.79, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'สาโรจน์ ฉ่ำจิตร', 'totalVotes': 13263, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 17.52, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ชวกร ศรีราชา', 'totalVotes': 3959, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 5.23, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
constituency_analysis,64,candidates,"[{'fullName': 'นรินทร์ คลังผา', 'totalVotes': 35960, 'candidateNumber': 8, 'updatedAt': '2026-02-07T16:49:13.442Z', 'percent': 40.53, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'สาธิต ทวีผล', 'totalVotes': 20781, 'candidateNumber': 11, 'updatedAt': '2026-02-07T16:49:14.795Z', 'percent': 23.42, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'สิทธิชัย คัตตะพันธ์', 'totalVotes': 14022, 'candidateNumber': 10, 'updatedAt': '2026-02-07T16:49:14.267Z', 'percent': 15.8, 'rank': 3, 'party': {'code': '44', 'color': '#f3717b', 'name': 'พรรคโอกาสใหม่'}}]",str,text_contains_67
constituency_analysis,65,candidates,"[{'fullName': 'มัลลิกา จิระพันธุ์วาณิช', 'totalVotes': 55191, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 53.66, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ณัฐดนัย ชนิตร์วัฒน์', 'totalVotes': 22624, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 22, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'สิทธิชัย หล่อประสงค์สุข', 'totalVotes': 19690, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 19.14, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
constituency_analysis,69,candidates,"[{'fullName': 'อนุชา นาคาศัย', 'totalVotes': 33605, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 46.17, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ทรงพล ภัทราภิรมย์', 'totalVotes': 24658, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.941Z', 'percent': 33.88, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ธนบดี คุ้มชนะ', 'totalVotes': 6768, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.376Z', 'percent': 9.3, 'rank': 3, 'party': {'code': '27', 'color': '#70c0fd', 'name': 'พรรคประชาธิปัตย์'}}]",str,text_contains_67
constituency_analysis,71,candidates,"[{'fullName': 'ขุนทอง แสนวิเศษ', 'totalVotes': 29968, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.941Z', 'percent': 36.5, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'นาายสรพัช ศรีปราชญ์', 'totalVotes': 29118, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.802Z', 'percent': 35.46, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ทวีจิตร พัฒน์ชนะ', 'totalVotes': 13317, 'candidateNumber': 9, 'updatedAt': '2026-02-07T16:49:14.267Z', 'percent': 16.22, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
constituency_analysis,74,candidates,"[{'fullName': 'องอาจ วงษ์ประยูร', 'totalVotes': 45409, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 53.22, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'พิธาน ทรงกัมพล', 'totalVotes': 26771, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 31.37, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ปิยธิดา เอี่ยมสุวรรณ์', 'totalVotes': 4891, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.685Z', 'percent': 5.73, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
constituency_analysis,76,candidates,"[{'fullName': 'วรรณิดา นพสิทธิ์', 'totalVotes': 28143, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 38.05, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ธนวัฒน์ ภาวสุทธิ์', 'totalVotes': 27060, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 36.59, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'จองชัย วงศ์ทรายทอง', 'totalVotes': 13447, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.564Z', 'percent': 18.18, 'rank': 3, 'party': {'code': '27', 'color': '#70c0fd', 'name': 'พรรคประชาธิปัตย์'}}]",str,text_contains_67
constituency_analysis,80,candidates,"[{'fullName': 'นฤมาศ เปี่ยมบัณฑิต', 'totalVotes': 36759, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.175Z', 'percent': 44.92, 'rank': 1, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'สุรสิทธิ์ นิธิวุฒิวรรักษ์', 'totalVotes': 33008, 'candidateNumber': 8, 'updatedAt': '2026-02-07T16:49:13.442Z', 'percent': 40.34, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ษรกฤต ผลลูกอินทร์', 'totalVotes': 3534, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.214Z', 'percent': 4.32, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
